SELECT
    t.trade_date,
"2019-08-01","522.701242516766"
"2019-08-01","472.194439747623"
"2019-08-01","499.833559321310"
"2019-08-01","561.238341166423"
"2019-08-01","583.313102030119"
"2019-08-01","613.595140486438"
"2019-08-01","1422.650402710846"
"2019-08-01","1484.023709299115"
"2019-08-01","1915.260754595895"
"2019-08-01","2069.250762123242"
"2019-08-01","2067.669480558567"
"2019-08-01","2073.085067598530"
"2019-08-01","2153.122854605331"
"2019-08-01","1800.124350433550"
"2019-08-01","1799.932745039844"
"2019-08-01","1761.250635878083"
"2019-08-01","1724.667695390567"
"2019-08-01","1657.143728283843"
"2019-08-01","1935.122899720793"
"2019-08-01","1960.801001261377"
"2019-08-01","1819.041685135859"
"2019-08-01","1962.067604898077"
"2019-08-01","1421.020418111744"
"2019-08-01","1406.198484643717"
"2019-08-01","1483.123328165132"
"2019-08-01","849.247939566027"
"2019-08-01","833.338696506551"
"2019-08-01","1807.519587195458"
"2019-08-01","1803.380448794773"
"2019-08-01","1761.580542439090"
"2019-08-01","1756.530904157938"
"2019-08-01","1717.305416127808"
"2019-08-01","1714.980542823126"
"2019-08-01","1621.043689189747"
"2019-08-01","964.050499998635"
"2019-08-01","978.156528215437"
"2019-08-01","1121.441842748284"
"2019-08-01","1197.326919294253"
"2019-08-01","1185.640783651247"
"2019-08-01","1015.475187500203"
"2019-08-01","1036.770087017046"
"2019-08-01","1006.126642483085"
"2019-08-01","1489.398953557153"
"2019-08-01","1409.431070629970"
"2019-08-01","1305.902024099672"
"2019-08-01","1405.048196216228"
"2019-08-01","1405.383080253176"
"2019-08-01","1368.593768165669"
"2019-08-01","1353.546501171398"
"2019-08-01","716.750391150424"
"2019-08-01","785.497443616828"
"2019-08-01","1049.474052686347"
"2019-08-01","987.692896952528"
"2019-08-01","1048.524604589025"
"2019-08-01","1142.427357803175"
"2019-08-01","1107.527319076148"
"2019-08-01","1120.391868361457"
"2019-08-01","1156.351411665980"
"2019-08-01","866.542268842367"
"2019-08-01","906.240806127420"
"2019-08-01","740.826963843206"
"2019-08-01","683.491467097606"
"2019-08-01","1054.484353730251"
"2019-08-01","1094.667972872749"
"2019-08-01","1094.035168919781"
"2019-08-01","1029.209083876223"
"2019-08-01","1051.225852845370"
"2019-08-01","1053.493670455820"
"2019-08-01","1327.103561780495"
"2019-08-01","1236.051476621076"
"2019-08-01","1156.479856740972"
"2019-08-01","1152.916642590393"
"2019-08-01","1278.306370563727"
"2019-08-01","1350.225058048084"
"2019-08-01","1411.569554567168"
"2019-08-01","1025.069177224268"
"2019-08-01","1014.934501522612"
"2019-08-01","1205.434648739181"
"2019-08-01","1128.602962368373"
"2019-08-01","1216.738042100779"
"2019-08-01","1237.045391870330"
"2019-08-01","1228.099995395520"
"2019-08-01","1524.609634034390"
"2019-08-01","1535.876329230474"
"2019-08-01","1467.444806011618"
"2019-08-01","1547.241244656652"
"2019-08-01","1315.976638099556"
"2019-08-01","1282.604930312489"
"2019-08-01","1272.220278031023"
"2019-08-01","865.728172242469"
"2019-08-01","1475.320339427533"
"2019-08-01","1543.404413602790"
"2019-08-01","1545.097380426231"
"2019-08-01","1500.767830066298"
"2019-08-01","1595.127658348563"
"2019-08-01","1609.304491520660"
"2019-08-01","1575.505708608237"
"2019-08-01","591.974099739089"
"2019-08-01","596.449272580581"
"2019-08-01","590.623530686003"
"2019-08-01","337.490782413810"
"2019-08-01","332.610210342090"
"2019-08-01","328.785971959180"
"2019-08-01","322.088828142619"
"2019-08-01","433.743286897413"
"2019-08-01","442.411447555973"
"2019-08-01","449.459182160707"
"2019-08-01","402.647252567306"
"2019-08-01","408.884744792233"
"2019-08-01","419.528193331509"
"2019-08-01","463.890193287777"
"2019-08-01","410.784939388692"
"2019-08-01","1027.895744088030"
"2019-08-01","1072.338640875300"
"2019-08-01","1674.425898060359"
"2019-08-01","1652.627001891519"
"2019-08-01","1638.925463237306"
"2019-08-01","1695.561967559232"
"2019-08-01","1726.722423339057"
"2019-08-01","1704.692101440693"
"2019-08-01","1713.234058106814"
"2019-08-01","1315.263551038527"
"2019-08-01","1357.214674083514"
"2019-08-01","1375.291600291856"
"2019-08-01","1406.178999519790"
"2019-08-01","1072.393738214610"
"2019-08-01","556.745404112149"
"2019-08-01","785.171915585249"
"2019-08-01","808.743898409308"
"2019-08-01","783.561382103412"
"2019-08-01","772.388272240871"
"2019-08-01","820.241403200186"
"2019-08-01","846.246574305509"
"2019-08-01","858.670163406071"
"2019-08-01","1295.005448140774"
"2019-08-01","1317.962266422786"
"2019-08-01","1313.684671340229"
"2019-08-01","1320.389886683908"
"2019-08-01","1273.149490249990"
"2019-08-01","1299.343781078961"
"2019-08-01","1357.614853336542"
"2019-08-01","960.988595888927"
"2019-08-01","929.064880096418"
"2019-08-01","929.244532633134"
"2019-08-01","933.187233548093"
"2019-08-01","1102.396615226074"
"2019-08-01","1109.491627846693"
"2019-08-01","1035.167633652591"
"2019-08-01","905.079319202256"
"2019-08-01","993.960786210306"
"2019-08-01","1029.838993772929"
"2019-08-01","1029.925323344691"
"2019-08-01","879.174879740468"
"2019-08-01","1457.213770187411"
"2019-08-01","1547.735785714394"
"2019-08-01","1558.084256233856"
"2019-08-01","1548.237818995088"
"2019-08-01","1553.680507429589"
"2019-08-01","1547.408372200804"
"2019-08-01","1524.970359235752"
"2019-08-01","320.330057277237"
"2019-08-01","314.545269472645"
"2019-08-01","314.362511585711"
"2019-08-01","305.389852912478"
"2019-08-01","412.550355945158"
"2019-08-01","418.169193941764"
"2019-08-01","425.741094753495"
"2019-08-01","380.407782142119"
"2019-08-01","385.306652458235"
"2019-08-01","392.036737224120"
"2019-08-01","391.513943375128"
"2019-08-01","289.397276577504"
"2019-08-01","290.291390551927"
"2019-08-01","258.793334305489"
"2019-08-01","651.175245138321"
"2019-08-01","654.482136065280"
"2019-08-01","661.843629388321"
"2019-08-01","654.905503179839"
"2019-08-01","1239.976024921834"
"2019-08-01","1198.058466108514"
"2019-08-01","1203.201440404090"
"2019-08-01","1184.028021205579"
"2019-08-01","1178.496159457952"
"2019-08-01","1154.857031349397"
"2019-08-01","1192.149031810880"
"2019-08-01","1188.654332087540"
"2019-08-01","1210.297773769115"
"2019-08-01","1471.324750983665"
"2019-08-01","1499.845533951509"
"2019-08-01","1473.489920142620"
"2019-08-01","1597.110434876210"
"2019-08-01","1572.646635830973"
"2019-08-01","1450.046653682957"
"2019-08-01","1382.231484429297"
"2019-08-01","1245.279377097288"
"2019-08-01","1232.744683864116"
"2019-08-01","1228.147026301935"
"2019-08-01","834.387508894998"
"2019-08-01","1462.659290877570"
"2019-08-01","1482.909025281694"
"2019-08-01","1555.136739662342"
"2019-08-01","1845.023102320195"
"2019-08-01","1782.181148834737"
"2019-08-01","1849.244937451628"
"2019-08-01","2085.848243464012"
"2019-08-01","1891.395061821023"
"2019-08-01","1905.094763578517"
"2019-08-01","1859.293980795885"
"2019-08-01","1654.754757617316"
"2019-08-01","1687.876228183414"
"2019-08-01","1588.828794007292"
"2019-08-01","1083.296331584211"
"2019-08-01","1149.591858888975"
"2019-08-01","1667.845158180659"
"2019-08-01","1637.543695454814"
"2019-08-01","1675.385116281371"
"2019-08-01","1659.746989969943"
"2019-08-01","1673.833554975495"
"2019-08-01","1625.661383282274"
"2019-08-01","1607.753993782572"
"2019-08-01","462.725769091103"
"2019-08-01","473.430571039976"
"2019-08-01","498.726116148504"
"2019-08-01","1326.463947197317"
"2019-08-01","1327.751911395456"
"2019-08-01","1327.816099976628"
"2019-08-01","1283.818542937621"
"2019-08-01","1292.570578804297"
"2019-08-01","1355.684398630624"
"2019-08-01","1295.416520761529"
"2019-08-01","1721.945754254540"
"2019-08-01","1953.114666037423"
"2019-08-01","2022.814171284060"
"2019-08-01","2078.418299996876"
"2019-08-01","1989.224589896178"
"2019-08-01","1956.295589823252"
"2019-08-01","1957.877851083133"
"2019-08-01","1296.008637445497"
"2019-08-01","554.988161821407"
"2019-08-01","540.399467105232"
"2019-08-01","729.182183453948"
"2019-08-01","693.504093784051"
"2019-08-01","662.408926354624"
"2019-08-01","792.797400408981"
"2019-08-01","881.484523133452"
"2019-08-01","1086.883523625495"
"2019-08-01","993.106115691475"
"2019-08-01","931.693028781987"
"2019-08-01","1000.438322210629"
"2019-08-01","1059.434961823204"
"2019-08-01","1103.463207738859"
"2019-08-01","1008.850025193702"
"2019-08-01","827.703588105008"
"2019-08-01","798.550000969018"
"2019-08-01","804.968845522549"
"2019-08-01","797.183189349194"
"2019-08-01","594.714023311885"
"2019-08-01","825.405243905481"
"2019-08-01","830.492320568836"
"2019-08-01","873.818592171058"
"2019-08-01","1378.134586868717"
"2019-08-01","1433.128150194864"
"2019-08-01","1426.821450646089"
"2019-08-01","1418.713242527823"
"2019-08-01","1504.681322810344"
"2019-08-01","1542.459546393974"
"2019-08-01","1551.188983413016"
"2019-08-01","1094.882087639273"
"2019-08-01","1387.350086410025"
"2019-08-01","1271.914052530205"
"2019-08-01","1598.137937271880"
"2019-08-01","1552.970727616375"
"2019-08-01","1611.258085021645"
"2019-08-01","1615.263689883835"
"2019-08-01","1739.957044831033"
"2019-08-01","1871.976784807211"
"2019-08-01","1741.880126814264"
"2019-08-01","1574.409162647554"
"2019-08-01","1743.621702090221"
"2019-08-01","1706.547121557221"
"2019-08-01","1791.803407849464"
"2019-08-01","1768.446818942705"
"2019-08-01","1424.586845954527"
"2019-08-01","1428.892239847092"
"2019-08-01","1449.775235371069"
"2019-08-01","85.0185539974041420"
"2019-08-01","309.648078469736"
"2019-08-01","299.597951229564"
"2019-08-01","302.509502605566"
"2019-08-01","292.454821297239"
"2019-08-01","396.633700060660"
"2019-08-01","399.326125521246"
"2019-08-01","394.137640932708"
"2019-08-01","352.552533235086"
"2019-08-01","362.550189628967"
"2019-08-01","365.140520895723"
"2019-08-01","372.962850026648"
"2019-08-01","273.001441431743"
"2019-08-01","1463.011061662768"
"2019-08-01","1473.059305978063"
"2019-08-01","1461.658238098086"
"2019-08-01","1474.522183866450"
"2019-08-01","1452.457782478015"
"2019-08-01","1426.422005236813"
"2019-08-01","1449.331215554592"
"2019-08-01","686.608140825332"
"2019-08-01","668.620770513379"
"2019-08-01","651.034925367003"
"2019-08-01","666.165213134457"
"2019-08-01","750.258155411792"
"2019-08-01","805.281545190134"
"2019-08-01","812.104038828125"
"2019-08-01","912.862825127631"
"2019-08-01","872.745879326252"
"2019-08-01","924.562308093737"
"2019-08-01","1005.113827479493"
"2019-08-01","1070.250025639314"
"2019-08-01","1731.601886844609"
"2019-08-01","1711.635353981683"
"2019-08-01","1821.126660594636"
"2019-08-01","1761.548487938139"
"2019-08-01","1697.713659777537"
"2019-08-01","2130.760538069738"
"2019-08-01","2216.111410567533"
"2019-08-01","1813.648316863527"
"2019-08-01","1782.459989699896"
"2019-08-01","1776.604843514730"
"2019-08-01","1835.465221421430"
"2019-08-01","1816.512470760543"
"2019-08-01","1109.625162257186"
"2019-08-01","1146.397261974184"
"2019-08-01","1334.782223319773"
"2019-08-01","1225.404049157043"
"2019-08-01","1235.671847956946"
"2019-08-01","1232.951998158041"
"2019-08-01","1295.559286471254"
"2019-08-01","1246.030930213058"
"2019-08-01","1349.558565746945"
"2019-08-01","938.588024387595"
"2019-08-01","954.007725335597"
"2019-08-01","954.040579899638"
"2019-08-01","922.715537538133"
"2019-08-01","924.055505058312"
"2019-08-01","912.099536652609"
"2019-08-01","495.097050130193"
"2019-08-01","484.015328368057"
"2019-08-01","290.783750446633"
"2019-08-01","273.482948454265"
"2019-08-01","281.597413154379"
"2019-08-01","264.179301034805"
"2019-08-01","353.549237158331"
"2019-08-01","354.121888149641"
"2019-08-01","362.079434687762"
"2019-08-01","325.787764503212"
"2019-08-01","339.643559135021"
"2019-08-01","338.043267694142"
"2019-08-01","345.657925453144"
"2019-08-01","249.416704294144"
"2019-08-01","254.883379962194"
"2019-08-01","491.903062701624"
"2019-08-01","503.894819547360"
"2019-08-01","634.021364932189"
"2019-08-01","633.129219865597"
"2019-08-01","694.288392717252"
"2019-08-01","726.690709000479"
"2019-08-01","717.901876087865"
"2019-08-01","715.329937111940"
"2019-08-01","688.780151617267"
"2019-08-01","608.449292209693"
"2019-08-01","651.644879918357"
"2019-08-01","608.717553158942"
"2019-08-01","643.105981046004"
"2019-08-01","598.913918212435"
"2019-08-01","921.598030790617"
"2019-08-01","948.682245902429"
"2019-08-01","1037.651264417684"
"2019-08-01","1092.300798663951"
"2019-08-01","1105.516939414921"
"2019-08-01","1163.791835573535"
"2019-08-01","1132.637397636070"
"2019-08-01","972.696449248661"
"2019-08-01","948.926559078104"
"2019-08-01","740.672901103160"
"2019-08-01","832.506607295387"
"2019-08-01","788.541508328600"
"2019-08-01","800.632291201327"
"2019-08-01","884.096612367676"
"2019-08-01","1146.114647302749"
"2019-08-01","1183.419172859083"
"2019-08-01","1181.066957750693"
"2019-08-01","1500.972833143003"
"2019-08-01","1570.711487594684"
"2019-08-01","1479.331596371757"
"2019-08-01","1476.044270411388"
"2019-08-01","1302.863469667961"
"2019-08-01","1234.157621570662"
"2019-08-01","1529.254596706389"
"2019-08-01","1275.898114868037"
"2019-08-01","1285.039175797117"
"2019-08-01","1660.306607154806"
"2019-08-01","1797.403936899258"
"2019-08-01","1851.767839505960"
"2019-08-01","1866.521334818687"
"2019-08-01","1960.022011933005"
"2019-08-01","1961.113404997759"
"2019-08-01","1941.177388578533"
"2019-08-01","1549.574847452405"
"2019-08-01","1549.021900380089"
"2019-08-01","1479.981769554708"
"2019-08-01","1451.360382660745"
"2019-08-01","669.150093668934"
"2019-08-01","651.705786671372"
"2019-08-01","690.778610820186"
"2019-08-01","1030.040137509676"
"2019-08-01","880.840491005743"
"2019-08-01","1029.204663748155"
"2019-08-01","1681.387392014050"
"2019-08-01","1726.716903513993"
"2019-08-01","1817.839657952210"
"2019-08-01","1731.739806970903"
"2019-08-01","1621.059523230761"
"2019-08-01","1634.658273338877"
"2019-08-01","1562.853813998152"
"2019-08-01","1005.985421945401"
"2019-08-01","996.963096047668"
"2019-08-01","996.890017277543"
"2019-08-01","1015.798929766263"
"2019-08-01","1066.720760086725"
"2019-08-01","1134.489252136963"
"2019-08-01","1213.541688857551"
"2019-08-01","1260.980318848716"
"2019-08-01","1238.083791879324"
"2019-08-01","1169.354136448224"
"2019-08-01","1119.701968318866"
"2019-08-01","1157.577162192038"
"2019-08-01","1108.125486060646"
"2019-08-01","1018.227570105922"
"2019-08-01","544.424578273769"
"2019-08-01","587.684099321428"
"2019-08-01","573.812675381584"
"2019-08-01","1612.265170719223"
"2019-08-01","1626.942217964497"
"2019-08-01","1697.997078528251"
"2019-08-01","1744.740947103609"
"2019-08-01","1853.015501984600"
"2019-08-01","1851.274928419666"
"2019-08-01","2025.704171481399"
"2019-08-01","1522.633542778839"
"2019-08-01","1565.344893800602"
"2019-08-01","1494.689368469009"
"2019-08-01","1527.779019992280"
"2019-08-01","1423.587679279095"
"2019-08-01","1527.755964914990"
"2019-08-01","1114.738645752148"
"2019-08-01","1342.498986964236"
"2019-08-01","1282.085012781914"
"2019-08-01","1524.869693027665"
"2019-08-01","1486.932325532768"
"2019-08-01","1586.650743142386"
"2019-08-01","1523.824136522197"
"2019-08-01","1524.099987971043"
"2019-08-01","1661.258067163042"
"2019-08-01","1585.979417651530"
"2019-08-01","1401.024917651700"
"2019-08-01","1327.892585389847"
"2019-08-01","1284.907352181657"
"2019-08-01","1381.236975935149"
"2019-08-01","1418.908943058178"
"2019-08-01","572.370828950370"
"2019-08-01","581.150374052968"
"2019-08-01","524.956790171933"
"2019-08-01","121.864324929309"
"2019-08-01","285.339275708594"
"2019-08-01","273.421989179120"
"2019-08-01","278.562986593697"
"2019-08-01","267.708830368262"
"2019-08-01","359.095613345261"
"2019-08-01","357.090523070365"
"2019-08-01","350.477480765611"
"2019-08-01","312.405656044463"
"2019-08-01","317.817683398757"
"2019-08-01","311.858268899435"
"2019-08-01","361.187356737008"
"2019-08-01","331.440729636393"
"2019-08-01","337.158802664688"
"2019-08-01","699.737813653902"
"2019-08-01","686.234814039626"
"2019-08-01","1617.095260247301"
"2019-08-01","1562.288429790461"
"2019-08-01","1592.707990454353"
"2019-08-01","1521.589439768259"
"2019-08-01","1368.273857169787"
"2019-08-01","1510.192444808655"
"2019-08-01","1491.680862794911"
"2019-08-01","794.518981762520"
"2019-08-01","772.128469294610"
"2019-08-01","774.546456382855"
"2019-08-01","1343.810194576458"
"2019-08-01","1345.959676127745"
"2019-08-01","1311.345629950577"
"2019-08-01","1331.903851769017"
"2019-08-01","1339.867588207346"
"2019-08-01","1337.582354918932"
"2019-08-01","1439.825971213519"
"2019-08-01","836.571857272854"
"2019-08-01","808.888467648809"
"2019-08-01","1171.658741810902"
"2019-08-01","1174.921033060763"
"2019-08-01","1193.374248616881"
"2019-08-01","1127.509879430901"
"2019-08-01","1232.751642281453"
"2019-08-01","1285.034464981572"
"2019-08-01","1286.080625018361"
"2019-08-01","1030.461942066576"
"2019-08-01","1002.690481784835"
"2019-08-01","1195.088203459317"
"2019-08-01","1253.302074806503"
"2019-08-01","1004.213171971920"
"2019-08-01","1004.096919648506"
"2019-08-01","1050.375331670043"
"2019-08-01","1158.684239311371"
"2019-08-01","1204.969019212488"
"2019-08-01","928.562931234014"
"2019-08-01","952.049511079975"
"2019-08-01","951.925309007262"
"2019-08-01","1164.930673851862"
"2019-08-01","1165.324327887591"
"2019-08-01","988.737996315072"
"2019-08-01","999.104682000459"
"2019-08-01","974.532711403387"
"2019-08-01","937.609579564157"
"2019-08-01","919.842261581015"
"2019-08-01","272.879155182900"
"2019-08-01","253.787534873451"
"2019-08-01","264.705686970049"
"2019-08-01","246.593311808272"
"2019-08-01","322.196455893724"
"2019-08-01","317.518306183919"
"2019-08-01","325.000879119690"
"2019-08-01","290.572327484914"
"2019-08-01","296.910656755931"
"2019-08-01","286.448092197888"
"2019-08-01","301.376154774505"
"2019-08-01","214.872190139250"
"2019-08-01","218.261700717281"
"2019-08-01","663.942238236344"
"2019-08-01","660.915176730973"
"2019-08-01","761.276309733795"
"2019-08-01","764.803461058865"
"2019-08-01","736.261292742241"
"2019-08-01","766.678296133329"
"2019-08-01","748.639578867975"
"2019-08-01","588.005634488715"
"2019-08-01","587.355625826872"
"2019-08-01","516.031741364074"
"2019-08-01","497.521078041160"
"2019-08-01","496.905216841008"
"2019-08-01","555.541895895564"
"2019-08-01","729.493746179010"
"2019-08-01","727.870013578432"
"2019-08-01","714.583056587479"
"2019-08-01","669.670375206020"
"2019-08-01","638.743940424151"
"2019-08-01","1220.309330905586"
"2019-08-01","1219.357942388808"
"2019-08-01","1251.176832978038"
"2019-08-01","1250.033205558956"
"2019-08-01","1290.338741700540"
"2019-08-01","1335.244242594198"
"2019-08-01","1362.668317082683"
"2019-08-01","550.118800589386"
"2019-08-01","838.599772864040"
"2019-08-01","850.232430686148"
"2019-08-01","830.655971134231"
"2019-08-01","1608.445150048420"
"2019-08-01","1582.386023240732"
"2019-08-01","1567.112525398832"
"2019-08-01","1495.308913139451"
"2019-08-01","1512.343487691174"
"2019-08-01","1501.906907266638"
"2019-08-01","1512.684064203506"
"2019-08-01","646.784641791333"
"2019-08-01","630.945377984497"
"2019-08-01","630.898725175897"
"2019-08-01","177.991694228370"
"2019-08-01","227.641495244481"
"2019-08-01","242.998618700758"
"2019-08-01","980.530868482792"
"2019-08-01","950.008412619393"
"2019-08-01","998.032050253564"
"2019-08-01","1011.610910756653"
"2019-08-01","1023.607921125309"
"2019-08-01","1070.973880789505"
"2019-08-01","1307.802760813142"
"2019-08-01","1033.888175310860"
"2019-08-01","1355.336299243704"
"2019-08-01","1245.213288098526"
"2019-08-01","1264.782437106985"
"2019-08-01","1202.675666557103"
"2019-08-01","1202.203567313749"
"2019-08-01","1001.612855598409"
"2019-08-01","1069.652128308656"
"2019-08-01","1304.551070109488"
"2019-08-01","1333.588099648392"
"2019-08-01","1343.916321622671"
"2019-08-01","1393.257270366307"
"2019-08-01","1342.545738335871"
"2019-08-01","1348.644029024638"
"2019-08-01","1297.796730039030"
"2019-08-01","441.792086280413"
"2019-08-01","1238.808909079316"
"2019-08-01","1278.819752042596"
"2019-08-01","1229.019951647498"
"2019-08-01","1278.372600548578"
"2019-08-01","1300.433959208196"
"2019-08-01","1372.116556030621"
"2019-08-01","1798.007125197758"
"2019-08-01","1525.093895587135"
"2019-08-01","1444.322735583640"
"2019-08-01","1433.316821139662"
"2019-08-01","1434.070504675747"
"2019-08-01","1410.566852790209"
"2019-08-01","1413.241130471776"
"2019-08-01","535.418166349577"
"2019-08-01","564.425745675153"
"2019-08-01","501.328140922642"
"2019-08-01","500.465893538449"
"2019-08-01","640.068490940804"
"2019-08-01","707.284766857432"
"2019-08-01","686.071105921939"
"2019-08-01","886.228437174718"
"2019-08-01","911.980075361925"
"2019-08-01","1687.122938967542"
"2019-08-01","1698.694508011261"
"2019-08-01","1764.468511978013"
"2019-08-01","1789.758671547914"
"2019-08-01","1771.854456125129"
"2019-08-01","1740.624118876412"
"2019-08-01","1680.937963714647"
"2019-08-01","1269.669704236950"
"2019-08-01","1454.009669844049"
"2019-08-01","1374.565174882588"
"2019-08-01","1371.716433541430"
"2019-08-01","1379.384602173841"
"2019-08-01","1381.117243652502"
"2019-08-01","1197.713614111726"
"2019-08-01","1550.078092579609"
"2019-08-01","1243.565152763082"
"2019-08-01","1744.485061182949"
"2019-08-01","1739.226767369147"
"2019-08-01","1763.869184930566"
"2019-08-01","1764.422378739070"
"2019-08-01","1778.875635626001"
"2019-08-01","1457.483979818842"
"2019-08-01","1461.374719635753"
"2019-08-01","179.372680008226"
"2019-08-01","284.515922225804"
"2019-08-01","282.642350355154"
"2019-08-01","325.630757695189"
"2019-08-01","309.196747926901"
"2019-08-01","329.500280366959"
"2019-08-01","302.650745792194"
"2019-08-01","343.208674028748"
"2019-08-01","321.289862637048"
"2019-08-01","314.804961917088"
"2019-08-01","279.764568751247"
"2019-08-01","277.617408238646"
"2019-08-01","262.278812253569"
"2019-08-01","310.500585652388"
"2019-08-01","268.256678122172"
"2019-08-01","272.197624066815"
"2019-08-01","762.627116570458"
"2019-08-01","740.187780470026"
"2019-08-01","741.686292864989"
"2019-08-01","1005.452681572312"
"2019-08-01","1475.896477972109"
"2019-08-01","1460.782327702718"
"2019-08-01","1466.943053233005"
"2019-08-01","1696.213060937581"
"2019-08-01","1716.123835094936"
"2019-08-01","1743.648217510795"
"2019-08-01","1835.022046643219"
"2019-08-01","1567.247518930956"
"2019-08-01","1437.474166351720"
"2019-08-01","2094.481573967763"
"2019-08-01","1806.126685854883"
"2019-08-01","1833.760602754429"
"2019-08-01","1839.728512741822"
"2019-08-01","2066.199207021249"
"2019-08-01","2019.962224422833"
"2019-08-01","2025.745869926386"
"2019-08-01","1432.724290759856"
"2019-08-01","1410.806003335547"
"2019-08-01","1375.340418422879"
"2019-08-01","1408.103360865584"
"2019-08-01","875.160145684913"
"2019-08-01","952.952845108298"
"2019-08-01","917.626006528337"
"2019-08-01","907.453612614782"
"2019-08-01","910.719045066929"
"2019-08-01","568.919622325216"
"2019-08-01","648.026092397962"
"2019-08-01","652.191690525474"
"2019-08-01","594.861900540189"
"2019-08-01","559.683269805343"
"2019-08-01","589.003060061580"
"2019-08-01","1308.696174587881"
"2019-08-01","1217.574666088286"
"2019-08-01","1316.708476928088"
"2019-08-01","1316.593817620012"
"2019-08-01","1282.474367004584"
"2019-08-01","1373.625236589383"
"2019-08-01","1373.625236589383"
"2019-08-01","710.151185697538"
"2019-08-01","628.315276392051"
"2019-08-01","599.519212826094"
"2019-08-01","549.403269357721"
"2019-08-01","193.315829667412"
"2019-08-01","191.361253977417"
"2019-08-01","183.455800113374"
"2019-08-01","142.047277927691"
"2019-08-01","177.510883972142"
"2019-08-01","275.430356766591"
"2019-08-01","269.829214063090"
"2019-08-01","284.753434905492"
"2019-08-01","267.568988656152"
"2019-08-01","260.001911623009"
"2019-08-01","239.869222801966"
"2019-08-01","257.921250440074"
"2019-08-01","191.751549320121"
"2019-08-01","202.667002564728"
"2019-08-01","246.722728506931"
"2019-08-01","325.218392556668"
"2019-08-01","323.159135205345"
"2019-08-01","519.457027188234"
"2019-08-01","534.020071742448"
"2019-08-01","531.897255004152"
"2019-08-01","482.247862198723"
"2019-08-01","482.429289291878"
"2019-08-01","517.021181407309"
"2019-08-01","507.765654960182"
"2019-08-01","511.178471652467"
"2019-08-01","430.486144210406"
"2019-08-01","495.602229495543"
"2019-08-01","535.511764132040"
"2019-08-01","594.930459321568"
"2019-08-01","560.530665020721"
"2019-08-01","640.895565929872"
"2019-08-01","1101.476678308326"
"2019-08-01","1104.647219865756"
"2019-08-01","1117.408514791511"
"2019-08-01","1004.032176490660"
"2019-08-01","1006.288540344454"
"2019-08-01","1083.885245968673"
"2019-08-01","1108.527520117179"
"2019-08-01","681.802115108678"
"2019-08-01","1462.717948391835"
"2019-08-01","1398.406288933431"
"2019-08-01","1463.792413520767"
"2019-08-01","1484.212828524650"
"2019-08-01","1442.671178380081"
"2019-08-01","1490.835766680651"
"2019-08-01","1419.212759604355"
"2019-08-01","699.289664247806"
"2019-08-01","714.733746296646"
"2019-08-01","769.972729881978"
"2019-08-01","734.698672278383"
"2019-08-01","731.094225003408"
"2019-08-01","706.223355671021"
"2019-08-01","930.228050380274"
"2019-08-01","974.369491737386"
"2019-08-01","1612.161015642403"
"2019-08-01","1670.076559551060"
"2019-08-01","1637.096563969855"
"2019-08-01","1660.469720046251"
"2019-08-01","1578.891687945030"
"2019-08-01","1518.849310019799"
"2019-08-01","1501.749661743800"
"2019-08-01","1056.751473632192"
"2019-08-01","1057.691836421806"
"2019-08-01","1114.428320453393"
"2019-08-01","1153.033088361797"
"2019-08-01","1136.458994295124"
"2019-08-01","1123.709645072325"
"2019-08-01","1609.556359018578"
"2019-08-01","1501.312862923965"
"2019-08-01","1438.829242739355"
"2019-08-01","1439.284037580259"
"2019-08-01","1438.712489809320"
"2019-08-01","1443.910094937321"
"2019-08-01","1519.748104049452"
"2019-08-01","1186.434186162569"
"2019-08-01","1093.743268333026"
"2019-08-01","1085.125708704054"
"2019-08-01","1008.238295658984"
"2019-08-01","915.115839987069"
"2019-08-01","975.040982349924"
"2019-08-01","963.297475440726"
"2019-08-01","897.182365068817"
"2019-08-01","930.051071818358"
"2019-08-01","930.373960400051"
"2019-08-01","948.384366272703"
"2019-08-01","907.302369402731"
"2019-08-01","968.902427946670"
"2019-08-01","862.418801215788"
"2019-08-01","667.012635080583"
"2019-08-01","748.054553412351"
"2019-08-01","692.899565061131"
"2019-08-01","713.961662969712"
"2019-08-01","729.897710217639"
"2019-08-01","649.191692102755"
"2019-08-01","617.135469904531"
"2019-08-01","619.293815375145"
"2019-08-01","570.905523415798"
"2019-08-01","1161.418219042481"
"2019-08-01","1080.915855387722"
"2019-08-01","1122.778127384629"
"2019-08-01","1127.079489105318"
"2019-08-01","1212.529061409212"
"2019-08-01","1301.851358459870"
"2019-08-01","1383.279186002801"
"2019-08-01","1049.722863426343"
"2019-08-01","1063.485457061333"
"2019-08-01","1103.654133193133"
"2019-08-01","1117.220777516372"
"2019-08-01","1129.513079984974"
"2019-08-01","1154.095665754917"
"2019-08-01","788.499084155642"
"2019-08-01","1313.431580323268"
"2019-08-01","1278.148998505633"
"2019-08-01","1219.764634009755"
"2019-08-01","1205.546762488963"
"2019-08-01","1184.440270007013"
"2019-08-01","1608.506947895648"
"2019-08-01","1547.711896870437"
"2019-08-01","1308.077023862564"
"2019-08-01","1298.052060414997"
"2019-08-01","1276.085267993670"
"2019-08-01","1350.314704941390"
"2019-08-01","1345.798808638696"
"2019-08-01","397.084070353586"
"2019-08-01","297.173603062491"
